date,close,open,adj_close
2019-11-18,549.0,530.15,549.0
2019-11-19,551.25,551.0,551.25
2019-11-20,552.85,552.9,552.85
2019-11-21,544.8,553.2,544.8
2019-11-22,533.5,541.0,533.5
2019-11-25,544.5,534.0,544.5
2019-11-26,541.7,543.6,541.7
2019-11-27,551.85,544.2,551.85
2019-11-28,579.9,554.8,579.9
2019-11-29,573.25,577.25,573.25
2019-12-02,570.25,582.95,570.25
2019-12-03,569.5,570.2,569.5
2019-12-04,570.25,568.9,570.25
2019-12-05,568.55,571.95,568.55
2019-12-06,561.7,570.9,561.7
2019-12-09,563.55,565.0,563.55
2019-12-10,557.75,565.3,557.75
2019-12-11,561.05,557.0,561.05
2019-12-12,569.95,562.55,569.95
2019-12-13,565.0,573.45,565.0
2019-12-16,563.7,572.0,563.7
2019-12-17,564.1,564.05,564.1
2019-12-18,566.25,565.5,566.25
2019-12-19,562.75,565.6,562.75
2019-12-20,578.15,566.0,578.15
2019-12-23,577.65,579.95,577.65
2019-12-24,569.15,577.65,569.15
2019-12-26,569.45,572.7,569.45
2019-12-27,580.25,572.35,580.25
2019-12-30,589.35,582.95,589.35
2019-12-31,584.5,590.2,584.5
2020-01-02,595.45,589.5,595.45
2020-01-03,590.75,591.5,590.75
2020-01-06,584.95,589.0,584.95
2020-01-07,595.05,584.95,595.05
2020-01-08,600.85,585.75,600.85
2020-01-09,604.55,602.0,604.55
2020-01-10,600.3,607.0,600.3
2020-01-13,591.95,604.0,591.95
2020-01-14,583.55,593.2,583.55
2020-01-15,585.8,584.0,585.8
2020-01-16,588.1,587.1,588.1
2020-01-17,589.25,589.95,589.25
2020-01-20,584.6,590.0,584.6
2020-01-21,577.7,582.8,577.7
2020-01-22,562.95,582.85,562.95
2020-01-23,542.2,560.0,542.2
2020-01-24,543.3,541.0,543.3
2020-01-27,537.25,545.4,537.25
2020-01-28,536.95,538.25,536.95
2020-01-29,542.15,543.9,542.15
2020-01-30,544.15,541.95,544.15
2020-01-31,526.55,547.45,526.55
2020-02-01,503.65,528.0,503.65
2020-02-03,513.3,506.75,513.3
2020-02-04,522.6,516.95,522.6
2020-02-05,537.45,525.1,537.45
2020-02-06,536.85,537.05,536.85
2020-02-07,543.1,539.0,543.1
2020-02-10,574.1,570.3,574.1
2020-02-11,576.65,574.4,576.65
2020-02-12,573.9,578.45,573.9
2020-02-13,578.75,572.0,578.75
2020-02-14,591.65,579.6,591.65
2020-02-17,595.0,593.0,595.0
2020-02-18,585.2,592.0,585.2
2020-02-19,585.2,589.9,585.2
2020-02-20,584.35,586.0,584.35
2020-02-24,573.25,586.95,573.25
2020-02-25,566.35,573.3,566.35
2020-02-26,563.0,565.8,563.0
2020-02-27,550.85,561.55,550.85
2020-02-28,519.7,543.0,519.7
2020-03-02,514.35,527.0,514.35
2020-03-03,521.55,519.9,521.55
2020-03-04,511.6,525.0,511.6
2020-03-05,516.05,518.9,516.05
2020-03-06,513.6,499.0,513.6
2020-03-09,513.0,504.65,513.0
2020-03-11,516.95,498.55,516.95
2020-03-12,443.6,504.55,443.6
2020-03-13,410.85,428.0,410.85
2020-03-16,376.8,392.3,376.8
2020-03-17,350.85,370.0,350.85
2020-03-18,321.85,360.0,321.85
2020-03-19,296.75,301.2,296.75
2020-03-20,300.15,294.0,300.15
2020-03-23,254.6,270.15,254.6
2020-03-24,262.05,265.5,262.05
2020-03-25,292.8,257.0,292.8
2020-03-26,312.55,298.0,312.55
2020-03-27,322.2,327.6,322.2
2020-03-30,308.45,317.2,308.45
2020-03-31,326.5,315.45,326.5
2020-04-01,305.75,328.5,305.75
2020-04-03,298.1,306.15,298.1
2020-04-07,323.65,311.0,323.65
2020-04-08,320.2,320.0,320.2
