date,close,open,adj_close
2019-10-14,1250.6,1240.0,1250.6
2019-10-15,1272.25,1256.95,1272.25
2019-10-16,1274.5,1274.95,1274.5
2019-10-17,1340.1,1276.0,1340.1
2019-10-18,1342.65,1332.0,1342.65
2019-10-22,1341.0,1340.0,1341.0
2019-10-23,1332.6,1339.0,1332.6
2019-10-24,1283.0,1340.2,1283.0
2019-10-25,1272.05,1288.0,1272.05
2019-10-27,1276.65,1282.0,1276.65
2019-10-29,1315.3,1275.0,1315.3
2019-10-30,1297.2,1315.0,1297.2
2019-10-31,1313.2,1303.95,1313.2
2019-11-01,1379.85,1328.0,1379.85
2019-11-04,1352.3,1374.95,1352.3
2019-11-05,1320.1,1354.0,1320.1
2019-11-06,1343.0,1321.25,1343.0
2019-11-07,1381.9,1350.0,1381.9
2019-11-08,1422.8,1367.05,1422.8
2019-11-11,1445.05,1416.0,1445.05
2019-11-13,1414.2,1445.0,1414.2
2019-11-14,1375.1,1399.7,1375.1
2019-11-15,1359.0,1377.1,1359.0
2019-11-18,1374.4,1361.4,1374.4
2019-11-19,1392.75,1382.0,1392.75
2019-11-20,1469.3,1402.0,1469.3
2019-11-21,1446.15,1480.1,1446.15
2019-11-22,1446.15,1449.95,1446.15
2019-11-25,1496.85,1446.15,1496.85
2019-11-26,1515.9,1495.0,1515.9
2019-11-27,1526.35,1519.0,1526.35
2019-11-28,1568.25,1526.0,1568.25
2019-11-29,1569.1,1556.0,1569.1
2019-12-02,1576.0,1592.0,1576.0
2019-12-03,1544.7,1579.2,1544.7
2019-12-04,1544.3,1538.4,1544.3
2019-12-05,1509.75,1544.3,1509.75
2019-12-06,1465.85,1517.0,1465.85
2019-12-09,1450.0,1457.0,1450.0
2019-12-10,1411.6,1460.0,1411.6
2019-12-11,1420.65,1418.7,1420.65
2019-12-12,1444.15,1424.25,1444.15
2019-12-13,1485.4,1449.75,1485.4
2019-12-16,1493.4,1504.5,1493.4
2019-12-17,1492.75,1500.1,1492.75
2019-12-18,1500.8,1501.0,1500.8
2019-12-19,1489.9,1493.0,1489.9
2019-12-20,1487.95,1490.5,1487.95
2019-12-23,1496.3,1488.0,1496.3
2019-12-24,1521.85,1495.0,1521.85
2019-12-26,1515.4,1517.1,1515.4
2019-12-27,1524.9,1524.7,1524.9
2019-12-30,1531.4,1524.9,1531.4
2019-12-31,1510.0,1531.4,1510.0
2020-01-01,1484.3,1512.0,1484.3
2020-01-02,1529.0,1491.75,1529.0
2020-01-03,1528.85,1524.0,1528.85
2020-01-06,1469.4,1515.05,1469.4
2020-01-07,1461.65,1488.45,1461.65
2020-01-08,1458.6,1441.0,1458.6
2020-01-09,1507.65,1490.0,1507.65
2020-01-10,1491.25,1510.85,1491.25
2020-01-13,1539.65,1499.8,1539.65
2020-01-14,1481.65,1546.0,1481.65
2020-01-15,1400.5,1463.4,1400.5
2020-01-16,1386.45,1405.0,1386.45
2020-01-17,1352.25,1350.0,1352.25
2020-01-20,1331.95,1367.9,1331.95
2020-01-21,1336.35,1332.0,1336.35
2020-01-22,1327.4,1346.35,1327.4
