date,close,open,adj_close
2019-09-25,1838.9,1885.4,1838.9
2019-09-26,1909.35,1841.0,1909.35
2019-09-27,1936.3,1909.35,1936.3
2019-09-30,1887.45,1923.0,1887.45
2019-10-01,1955.4,1887.45,1955.4
2019-10-03,1952.55,1953.0,1952.55
2019-10-04,1928.85,1953.0,1928.85
2019-10-07,1996.9,1940.9,1996.9
2019-10-09,2056.7,2004.2,2056.7
2019-10-10,2092.6,2060.0,2092.6
2019-10-11,2072.65,2102.0,2072.65
2019-10-14,2090.3,2048.0,2090.3
2019-10-15,2095.5,2100.0,2095.5
2019-10-16,2134.3,2100.0,2134.3
2019-10-17,2174.0,2134.0,2174.0
2019-10-18,2164.9,2180.0,2164.9
2019-10-22,2191.25,2175.0,2191.25
2019-10-23,2153.75,2195.0,2153.75
2019-10-24,2158.9,2160.0,2158.9
2019-10-25,2153.35,2169.9,2153.35
2019-10-27,2176.15,2171.6,2176.15
2019-10-29,2191.05,2180.0,2191.05
2019-10-30,2157.5,2191.0,2157.5
2019-10-31,2194.45,2161.0,2194.45
2019-11-01,2238.0,2208.1,2238.0
2019-11-04,2189.75,2242.0,2189.75
2019-11-05,2153.2,2176.6,2153.2
2019-11-06,2132.65,2145.0,2132.65
2019-11-07,2183.7,2135.0,2183.7
2019-11-08,2199.45,2198.75,2199.45
2019-11-11,2229.35,2220.0,2229.35
2019-11-13,2185.75,2234.0,2185.75
2019-11-14,2264.1,2195.3,2264.1
2019-11-15,2312.65,2282.25,2312.65
2019-11-18,2280.85,2314.9,2280.85
2019-11-19,2280.25,2316.8,2280.25
2019-11-20,2272.5,2290.0,2272.5
2019-11-21,2197.35,2273.0,2197.35
2019-11-22,2190.1,2163.0,2190.1
2019-11-25,2169.25,2199.95,2169.25
2019-11-26,2030.4,2182.8,2030.4
2019-11-27,2188.95,2050.0,2188.95
2019-11-28,2192.15,2206.0,2192.15
2019-11-29,2142.35,2200.0,2142.35
2019-12-02,2159.1,2155.65,2159.1
2019-12-03,2224.1,2150.1,2224.1
2019-12-04,2309.6,2236.6,2309.6
2019-12-05,2407.2,2319.0,2407.2
2019-12-06,2347.15,2390.0,2347.15
2019-12-09,2344.5,2359.25,2344.5
2019-12-10,2318.7,2344.5,2318.7
