date,close,open,adj_close
2019-10-14,147.8,148.75,142.9703
2019-10-15,153.5,147.15,148.4841
2019-10-16,149.9,153.75,145.0017
2019-10-17,148.3,148.05,143.454
2019-10-18,150.25,148.4,145.3403
2019-10-22,149.15,150.6,144.2762
2019-10-23,146.25,149.0,141.471
2019-10-24,145.7,147.0,140.939
2019-10-25,142.2,145.95,137.5533
2019-10-27,144.65,144.1,139.9233
2019-10-29,149.5,145.55,144.6148
2019-10-30,150.1,151.45,145.1952
2019-10-31,148.35,151.0,143.5024
2019-11-01,153.05,148.45,148.0488
2019-11-04,157.6,156.55,152.4501
2019-11-05,157.5,159.6,152.3534
2019-11-06,157.95,157.0,152.7887
2019-11-07,160.95,158.95,155.6906
2019-11-08,155.5,160.2,150.4187
2019-11-11,152.7,155.35,147.7102
2019-11-13,148.4,152.4,143.5507
2019-11-14,144.0,150.0,139.2945
2019-11-15,142.1,145.8,137.4566
2019-11-18,143.4,143.0,138.7141
2019-11-19,141.7,143.75,137.0697
2019-11-20,141.45,141.35,136.8278
2019-11-21,139.05,142.0,134.5063
2019-11-22,142.25,139.5,137.6017
2019-11-25,146.15,142.25,141.3743
2019-11-26,145.1,147.0,140.3586
2019-11-27,146.95,145.0,142.1481
2019-11-28,147.4,146.7,142.5834
2019-11-29,144.6,146.1,139.8749
2019-12-02,144.7,144.6,139.9716
2019-12-03,139.7,144.5,135.135
2019-12-04,144.2,138.2,139.488
2019-12-05,142.5,145.0,137.8435
2019-12-06,141.95,143.3,137.3115
2019-12-09,142.6,142.7,137.9403
2019-12-10,140.85,143.2,136.2474
2019-12-11,138.5,141.65,133.9742
2019-12-12,144.0,140.0,139.2945
2019-12-13,149.4,147.6,144.5181
2019-12-16,147.15,149.5,142.3416
2019-12-17,152.35,148.05,147.3717
2019-12-18,152.8,152.3,147.807
2019-12-19,149.35,152.5,144.4697
2019-12-20,144.25,149.8,139.5363
2019-12-23,147.75,145.0,142.922
2019-12-24,148.05,148.35,143.2122
2019-12-26,150.7,148.3,145.7756
2019-12-27,151.75,151.45,146.7913
2019-12-30,154.5,152.05,149.4514
2019-12-31,152.45,154.0,147.4684
2020-01-01,154.6,152.8,149.5481
2020-01-02,159.45,155.3,154.2397
2020-01-03,157.75,158.4,152.5952
2020-01-06,150.55,156.9,145.6305
2020-01-07,156.0,152.8,150.9024
2020-01-08,157.35,153.25,152.2083
2020-01-09,158.15,159.4,152.9821
2020-01-10,159.95,159.5,154.7233
2020-01-13,160.45,160.5,155.207
2020-01-14,165.0,161.4,159.6083
2020-01-15,164.65,165.0,159.2697
2020-01-16,162.25,162.9,156.9482
2020-01-17,159.5,162.7,154.288
2020-01-20,156.9,159.35,151.773
2020-01-21,153.9,157.0,148.871
2020-01-22,153.2,155.85,148.1939
2020-01-23,154.15,153.6,149.1128
2020-01-24,155.9,155.0,150.8057
2020-01-27,148.85,153.4,143.986
2020-01-28,142.2,147.75,137.5533
2020-01-29,142.2,144.45,137.5533
2020-01-30,140.95,142.15,136.3442
2020-01-31,137.9,140.85,133.3938
2020-02-01,134.9,138.75,130.4919
2020-02-03,134.15,134.35,129.7664
2020-02-04,138.55,135.9,134.0226
2020-02-05,143.1,139.3,138.4239
2020-02-06,143.85,144.85,139.1494
2020-02-07,144.6,143.85,139.8749
2020-02-10,140.3,143.7,135.7154
2020-02-11,140.75,141.65,136.1507
2020-02-12,141.55,142.0,136.9246
2020-02-13,142.5,142.35,137.8435
2020-02-14,141.1,142.7,136.4893
2020-02-17,142.1,141.3,137.4566
2020-02-18,140.55,141.75,135.9572
2020-02-19,142.65,142.0,137.9886
2020-02-20,142.35,141.8,137.6984
2020-02-24,133.2,139.85,128.8474
2020-02-25,132.7,134.4,128.3638
2020-02-26,130.25,131.0,125.9938
2020-02-27,130.55,130.0,126.284
2020-02-28,114.0,126.0,110.2748
2020-03-02,110.95,117.55,107.3245
2020-03-03,119.55,114.25,115.6435
2020-03-04,119.35,119.0,115.45
2020-03-05,117.1,118.5,117.1
2020-03-06,111.05,111.7,111.05
2020-03-09,94.9,104.0,94.9
2020-03-11,92.0,92.0,92.0
2020-03-12,79.85,84.75,79.85
2020-03-13,84.05,73.15,84.05
2020-03-16,74.85,78.0,74.85
2020-03-17,75.0,76.55,75.0
2020-03-18,72.95,78.0,72.95
2020-03-19,69.35,69.45,69.35
2020-03-20,75.45,72.4,75.45
2020-03-23,62.65,67.95,62.65
2020-03-24,62.8,67.5,62.8
2020-03-25,64.2,62.7,64.2
2020-03-26,65.8,65.6,65.8
2020-03-27,63.75,68.55,63.75
2020-03-30,61.55,61.8,61.55
2020-03-31,64.7,63.45,64.7
2020-04-01,62.65,65.0,62.65
2020-04-03,62.8,64.0,62.8
2020-04-07,66.75,66.3,66.75
2020-04-08,70.3,65.95,70.3
2020-04-09,76.8,73.0,76.8
2020-04-13,78.3,77.6,78.3
2020-04-15,78.6,79.5,78.6
2020-04-16,82.7,77.8,82.7
2020-04-17,84.1,87.0,84.1
2020-04-20,81.45,86.45,81.45
2020-04-21,78.45,77.4,78.45
2020-04-22,76.1,75.95,76.1
2020-04-23,77.6,77.75,77.6
2020-04-24,77.95,76.8,77.95
