date,close,open,adj_close
2019-09-25,247.55,255.1,247.55
2019-09-26,250.4,247.3,250.4
2019-09-27,252.95,250.0,252.95
2019-09-30,259.85,254.75,259.85
2019-10-01,255.9,259.1,255.9
2019-10-03,261.65,257.7,261.65
2019-10-04,257.25,263.0,257.25
2019-10-07,251.9,257.5,251.9
2019-10-09,247.1,251.3,247.1
2019-10-10,243.2,247.0,243.2
2019-10-11,243.95,243.2,243.95
2019-10-14,244.1,245.45,244.1
2019-10-15,247.6,245.05,247.6
2019-10-16,243.65,247.4,243.65
2019-10-17,245.85,244.0,245.85
2019-10-18,246.5,246.0,246.5
2019-10-22,248.9,245.0,248.9
2019-10-23,251.05,250.4,251.05
2019-10-25,247.7,256.9,247.7
2019-10-27,250.4,249.95,250.4
2019-10-29,253.25,250.95,253.25
2019-10-30,259.4,256.0,259.4
2019-10-31,257.65,260.0,257.65
2019-11-01,261.3,259.35,261.3
2019-11-04,260.75,262.95,260.75
2019-11-05,262.9,261.0,262.9
2019-11-06,261.35,262.95,261.35
2019-11-07,265.85,262.9,265.85
2019-11-08,260.5,264.85,260.5
2019-11-11,259.45,260.6,259.45
2019-11-13,253.85,258.9,253.85
2019-11-14,253.9,254.1,253.9
2019-11-15,250.65,254.25,250.65
2019-11-18,250.75,251.45,250.75
2019-11-19,249.3,251.75,249.3
2019-11-20,250.7,249.3,250.7
2019-11-21,245.7,251.4,245.7
2019-11-22,247.65,247.15,247.65
2019-11-25,247.75,247.75,247.75
2019-11-26,249.15,248.65,249.15
2019-11-27,246.95,249.75,246.95
2019-11-28,246.7,247.3,246.7
2019-11-29,246.4,246.75,246.4
2019-12-02,244.95,246.0,244.95
2019-12-03,244.05,244.95,244.05
2019-12-04,243.15,243.5,243.15
2019-12-05,246.95,243.15,246.95
2019-12-06,243.35,247.0,243.35
2019-12-09,241.45,243.0,241.45
2019-12-10,235.6,241.6,235.6
2019-12-11,237.6,235.6,237.6
2019-12-12,238.55,238.05,238.55
2019-12-13,241.6,240.0,241.6
2019-12-16,236.9,243.0,236.9
2019-12-17,241.05,237.5,241.05
2019-12-18,245.15,240.6,245.15
2019-12-19,244.35,246.05,244.35
2019-12-20,241.15,244.35,241.15
2019-12-23,238.9,242.0,238.9
2019-12-24,238.75,239.0,238.75
2019-12-26,236.8,238.9,236.8
2019-12-27,236.9,237.5,236.9
2019-12-30,238.2,238.0,238.2
2019-12-31,237.7,238.55,237.7
2020-01-02,239.85,238.2,239.85
2020-01-03,238.5,241.0,238.5
2020-01-06,235.1,237.5,235.1
2020-01-07,235.35,236.05,235.35
2020-01-08,234.2,234.0,234.2
2020-01-09,235.8,235.6,235.8
2020-01-10,238.0,237.6,238.0
2020-01-13,239.25,238.5,239.25
2020-01-14,243.25,240.25,243.25
