date,close,open,adj_close
2019-11-18,3055.95,3051.0,3013.3921
2019-11-19,3056.4,3063.95,3013.8359
2019-11-20,3064.55,3050.0,3021.8724
2019-11-21,2965.2,3065.0,2923.9059
2019-11-22,2910.3,2979.6,2869.7705
2019-11-25,2933.1,2935.0,2892.253
2019-11-26,2911.5,2940.0,2870.9538
2019-11-27,2930.9,2932.9,2890.0836
2019-11-28,2934.65,2943.0,2893.7814
2019-11-29,2931.25,2932.7,2890.4287
2019-12-02,2965.95,2924.15,2924.6455
2019-12-03,2964.4,2971.5,2923.1171
2019-12-04,2986.8,2950.0,2945.2051
2019-12-05,2951.05,2989.0,2909.953
2019-12-06,2939.9,2945.45,2898.9583
2019-12-09,2952.3,2941.5,2911.1856
2019-12-10,2899.2,2943.4,2858.8251
2019-12-11,2920.25,2907.5,2879.5819
2019-12-12,2915.9,2920.0,2875.2925
2019-12-13,2933.1,2928.5,2892.253
2019-12-16,2889.6,2920.0,2849.3588
2019-12-17,2950.85,2905.0,2909.7558
2019-12-18,2947.55,2951.5,2906.5017
2019-12-19,2920.0,2945.2,2879.3354
2019-12-20,2886.6,2928.4,2846.4005
2019-12-23,2890.6,2888.3,2850.3448
2019-12-24,2875.65,2905.0,2835.603
2019-12-26,2830.9,2891.3,2791.4762
2019-12-27,2743.4,2838.0,2705.1948
2019-12-30,2748.95,2757.3,2710.6675
2019-12-31,2739.65,2758.5,2701.497
2020-01-01,2736.15,2739.65,2698.0457
2020-01-02,2721.95,2737.05,2684.0435
2020-01-03,2717.1,2721.95,2679.261
2020-01-06,2688.55,2717.1,2651.1086
2020-01-07,2669.4,2676.1,2632.2253
2020-01-08,2747.7,2694.25,2709.4349
2020-01-09,2751.6,2759.9,2713.2806
2020-01-10,2854.95,2755.0,2815.1913
2020-01-13,2955.2,2874.9,2914.0452
2020-01-14,2957.15,2943.0,2915.968
2020-01-15,2956.5,2957.15,2915.3271
2020-01-16,2881.4,2960.0,2841.273
2020-01-17,2907.25,2866.05,2866.763
2020-01-20,2919.2,2925.0,2878.5466
2020-01-21,2949.6,2944.9,2908.5232
2020-01-22,2954.0,2955.0,2912.8619
2020-01-23,2974.55,2955.0,2933.1257
