date,close,open,adj_close
2019-10-14,194.05,189.85,192.2575
2019-10-15,196.95,194.9,195.1308
2019-10-16,202.7,199.2,200.8276
2019-10-17,206.9,203.0,204.9888
2019-10-18,207.65,208.05,205.7319
2019-10-22,195.9,205.0,194.0904
2019-10-23,196.8,196.0,194.9821
2019-10-24,197.65,198.0,195.8242
2019-10-25,197.45,198.2,195.6261
2019-10-27,197.55,197.65,195.7252
2019-10-29,199.2,197.9,197.3599
2019-10-30,200.6,199.8,198.747
2019-10-31,202.3,202.0,200.4313
2019-11-01,201.6,203.0,199.7378
2019-11-04,203.35,203.0,201.4716
2019-11-05,201.55,203.85,199.6882
2019-11-06,202.25,201.95,200.3818
2019-11-07,203.2,203.5,201.323
2019-11-08,202.25,203.2,200.3818
2019-11-11,200.15,200.0,198.3012
2019-11-13,195.25,200.15,193.4464
2019-11-14,200.55,195.1,198.6975
2019-11-15,201.0,200.3,199.1433
2019-11-18,201.2,202.0,199.3414
2019-11-19,201.4,201.45,199.5396
2019-11-20,201.6,201.65,199.7378
2019-11-21,201.05,201.6,199.1929
2019-11-22,200.8,200.7,198.9452
2019-11-25,200.7,201.0,198.8461
2019-11-26,200.3,200.95,198.4497
2019-11-27,203.7,200.7,201.8184
2019-11-28,204.95,204.15,203.0568
2019-11-29,204.65,206.0,202.7596
2019-12-02,209.85,205.5,207.9115
2019-12-03,202.05,210.45,200.1837
2019-12-04,205.45,201.15,203.5522
2019-12-05,201.2,204.7,199.3414
2019-12-06,200.9,202.15,199.0442
2019-12-09,199.7,200.9,197.8553
2019-12-10,195.85,199.9,194.0409
2019-12-11,191.5,196.5,189.7311
2019-12-12,193.25,192.5,191.4649
2019-12-13,197.9,194.2,196.0719
2019-12-16,194.45,197.5,192.6538
2019-12-17,198.55,195.25,196.7159
2019-12-18,196.55,198.6,194.7344
2019-12-19,197.0,196.5,195.1802
2019-12-20,194.45,195.75,192.6538
2019-12-23,197.75,194.0,195.9233
2019-12-24,196.55,198.0,194.7344
2019-12-26,194.1,196.6,192.307
2019-12-27,194.9,195.0,193.0996
2019-12-30,195.65,194.7,193.8427
2019-12-31,196.25,195.7,194.4372
2020-01-01,197.0,197.2,195.1802
2020-01-02,205.35,197.35,203.4531
2020-01-03,203.4,204.95,201.5211
2020-01-06,196.9,202.85,195.0812
2020-01-07,199.0,198.1,197.1618
2020-01-08,201.65,196.0,199.7873
2020-01-09,207.95,203.9,206.0291
2020-01-10,211.75,208.55,209.794
2020-01-13,211.5,212.6,209.5463
2020-01-14,209.3,212.2,207.3666
2020-01-15,212.05,209.0,210.0912
2020-01-16,209.75,213.5,207.8125
2020-01-17,210.4,209.65,208.4565
2020-01-20,207.05,211.4,205.1374
2020-01-21,207.6,206.0,205.6824
2020-01-22,210.35,208.9,208.407
2020-01-23,213.65,210.0,211.6765
2020-01-24,215.95,214.1,213.9552
2020-01-27,215.55,214.6,213.5589
2020-01-28,216.15,215.8,214.1533
2020-01-29,214.05,216.75,212.0727
2020-01-30,209.9,214.15,207.9611
2020-01-31,204.5,210.55,202.6109
2020-02-01,195.35,204.1,193.5455
2020-02-03,200.75,196.05,198.8956
2020-02-04,206.8,202.8,204.8898
2020-02-05,206.4,206.9,204.4934
2020-02-06,207.5,207.25,205.5832
2020-02-07,209.8,207.6,207.8621
2020-02-10,207.1,209.8,205.187
2020-02-11,212.0,208.1,210.0417
2020-02-12,211.4,212.0,209.4472
2020-02-13,208.55,210.6,206.6236
2020-02-14,205.65,208.4,203.7503
2020-02-17,203.8,205.35,201.9175
2020-02-18,200.85,203.25,198.9947
2020-02-19,205.8,202.25,203.899
2020-02-20,205.4,204.95,203.5026
2020-02-24,209.9,206.85,207.9611
2020-02-25,211.6,211.0,209.6453
2020-02-26,213.6,211.9,211.6269
2020-02-27,211.6,213.6,209.6453
2020-02-28,205.05,207.75,203.1559
2020-03-02,202.25,208.6,200.3818
2020-03-03,211.15,203.9,209.1996
2020-03-04,208.1,211.35,206.1777
2020-03-05,204.4,208.2,202.5119
2020-03-06,205.1,198.75,203.2054
2020-03-09,193.7,199.8,191.9108
2020-03-11,190.45,194.1,188.6907
2020-03-12,175.5,183.0,173.8789
2020-03-13,187.75,166.0,186.0157
2020-03-16,179.45,180.0,177.7923
2020-03-17,171.4,180.5,169.8167
2020-03-18,159.65,174.4,158.1753
2020-03-19,153.95,154.0,152.5279
2020-03-20,160.4,153.95,158.9183
2020-03-23,145.85,145.0,144.5027
2020-03-24,142.15,145.1,140.8369
2020-03-25,139.35,139.0,138.0628
2020-03-26,144.05,141.25,142.7194
2020-03-27,141.55,148.55,140.2424
2020-03-30,148.25,140.0,146.8806
2020-03-31,155.7,152.0,154.2618
2020-04-01,156.65,155.4,155.203
2020-04-03,153.0,156.6,152.3334
2020-04-07,159.0,154.0,158.3073
2020-04-08,149.7,158.5,149.0478
2020-04-09,158.8,151.2,158.1082
2020-04-13,165.0,158.95,164.2812
2020-04-15,168.55,167.1,167.8157
2020-04-16,169.7,167.1,168.9607
2020-04-17,172.95,174.0,172.1965
2020-04-20,170.3,175.9,169.5581
2020-04-21,167.55,167.75,166.82
2020-04-22,176.5,167.4,175.731
2020-04-23,171.45,178.5,170.703
2020-04-24,167.95,169.9,167.2183
2020-04-27,172.3,170.4,171.5493
2020-04-28,167.7,179.0,166.9694
2020-04-29,169.5,166.9,168.7615
2020-04-30,171.65,171.2,170.9022
2020-05-04,162.35,167.25,161.6427
2020-05-05,164.8,165.0,164.082
2020-05-06,167.85,165.6,167.1187
2020-05-07,168.6,167.9,167.8655
2020-05-08,169.35,170.7,168.6122
2020-05-11,173.95,170.15,173.1922
2020-05-12,175.2,173.5,174.4367
2020-05-13,183.0,182.1,182.2027
2020-05-14,182.5,181.2,181.7049
2020-05-15,181.8,184.0,181.008
2020-05-18,172.15,182.0,170.65
2020-05-19,174.6,173.9,174.6
2020-05-20,179.65,174.5,179.65
2020-05-21,181.0,180.7,181.0
2020-05-22,186.95,180.0,186.95
2020-05-26,188.55,187.8,188.55
2020-05-27,187.45,189.9,187.45
2020-05-28,191.3,187.25,191.3
2020-05-29,191.55,191.0,191.55
2020-06-01,188.95,191.8,188.95
2020-06-02,191.2,189.5,191.2
2020-06-03,187.75,193.25,187.75
2020-06-04,186.75,188.15,186.75
2020-06-05,195.1,188.0,195.1
2020-06-08,191.45,198.95,191.45
2020-06-09,187.8,192.2,187.8
2020-06-10,192.0,188.1,192.0
2020-06-11,189.5,191.5,189.5
2020-06-12,193.7,181.9,193.7
2020-06-15,191.5,192.85,191.5
2020-06-16,190.6,192.6,190.6
2020-06-17,187.15,188.55,187.15
2020-06-18,187.35,187.2,187.35
2020-06-19,190.8,188.4,190.8
2020-06-22,191.1,191.45,191.1
2020-06-23,193.25,191.8,193.25
2020-06-24,188.7,194.25,188.7
2020-06-25,186.25,188.1,186.25
2020-06-26,188.0,188.0,188.0
2020-06-29,187.55,188.0,187.55
2020-06-30,193.6,187.65,193.6
2020-07-01,192.2,194.15,192.2
2020-07-02,193.7,192.7,193.7
2020-07-03,195.8,194.6,195.8
2020-07-06,193.9,197.75,193.9
2020-07-07,193.25,194.6,193.25
2020-07-08,195.55,194.25,195.55
2020-07-09,202.0,196.4,202.0
2020-07-10,197.2,202.2,197.2
2020-07-13,198.45,197.2,198.45
2020-07-14,190.5,197.85,190.5
2020-07-15,188.65,192.5,188.65
2020-07-16,192.5,189.45,192.5
2020-07-17,193.45,193.1,193.45
2020-07-20,195.7,195.0,195.7
2020-07-21,204.95,201.0,204.95
2020-07-22,200.9,204.95,200.9
2020-07-23,197.95,201.5,197.95
2020-07-24,200.95,197.95,200.95
2020-07-27,207.15,205.9,207.15
2020-07-28,216.7,206.75,216.7
2020-07-29,215.6,216.5,215.6
2020-07-30,221.25,216.0,221.25
2020-07-31,220.1,221.25,220.1
2020-08-03,221.15,218.5,221.15
2020-08-04,221.55,221.1,221.55
2020-08-05,220.9,221.6,220.9
2020-08-06,222.95,221.35,222.95
2020-08-07,219.55,222.0,219.55
2020-08-10,221.85,221.0,221.85
2020-08-11,222.75,222.85,222.75
2020-08-12,221.8,222.5,221.8
2020-08-13,222.0,222.3,222.0
2020-08-14,220.75,221.8,220.75
2020-08-17,219.35,221.75,219.35
2020-08-18,228.2,219.5,228.2
2020-08-19,226.95,230.2,226.95
2020-08-20,225.35,224.8,225.35
2020-08-21,225.95,226.6,225.95
2020-08-24,224.2,226.5,224.2
2020-08-25,222.35,224.6,222.35
2020-08-26,220.85,223.6,220.85
2020-08-27,221.35,222.0,221.35
2020-08-28,222.45,222.1,222.45
2020-08-31,210.55,222.5,210.55
2020-09-01,213.0,211.0,213.0
2020-09-02,217.25,213.25,217.25
2020-09-03,214.6,218.3,214.6
2020-09-04,208.5,211.7,208.5
2020-09-07,210.55,208.5,210.55
2020-09-08,206.5,210.5,206.5
2020-09-09,209.45,205.75,209.45
2020-09-10,212.95,210.8,212.95
2020-09-11,212.45,212.95,212.45
2020-09-14,211.1,214.3,211.1
2020-09-15,217.45,210.95,217.45
2020-09-16,218.6,217.95,218.6
2020-09-17,220.3,218.0,220.3
2020-09-18,220.0,221.75,220.0
2020-09-21,209.75,220.0,209.75
2020-09-22,206.8,209.5,206.8
2020-09-23,209.25,206.4,209.25
2020-09-24,198.25,206.15,198.25
2020-09-25,205.5,201.7,205.5
2020-09-28,211.65,206.6,211.65
2020-09-29,216.65,214.05,216.65
2020-09-30,217.0,218.0,217.0
2020-10-01,221.2,218.5,221.2
2020-10-05,221.35,221.2,221.35
2020-10-06,225.3,222.95,225.3
2020-10-07,234.8,226.0,234.8
2020-10-08,238.15,234.8,238.15
2020-10-09,239.35,236.55,239.35
2020-10-12,238.4,238.0,238.4
