date,close,open,adj_close
2019-11-18,241.5,236.5,238.485
2019-11-19,243.7,242.0,240.6576
2019-11-20,249.45,243.5,246.3358
2019-11-21,254.4,249.0,251.224
2019-11-22,251.1,254.35,247.9652
2019-11-25,256.7,252.2,253.4953
2019-11-26,255.8,256.95,252.6065
2019-11-27,254.95,255.8,251.7671
2019-11-28,258.8,254.95,255.569
2019-11-29,254.15,259.05,250.9771
2019-12-02,258.2,254.0,254.9765
2019-12-03,260.25,256.85,257.0009
2019-12-04,263.45,260.05,260.161
2019-12-05,257.65,263.7,254.4334
2019-12-06,255.3,258.0,252.1127
2019-12-09,259.45,255.6,256.2109
2019-12-10,260.95,259.45,257.6922
2019-12-11,262.4,260.9,259.1241
2019-12-12,264.0,263.7,260.7041
2019-12-13,261.0,264.0,257.7416
2019-12-16,261.4,261.05,258.1366
2019-12-17,259.35,261.5,256.1122
2019-12-18,258.9,260.0,255.6678
2019-12-19,261.7,259.0,258.4328
2019-12-20,266.15,261.7,262.8273
2019-12-23,261.85,268.8,258.581
2019-12-24,258.45,262.0,255.2234
2019-12-26,257.15,259.35,253.9396
2019-12-27,255.8,259.1,252.6065
2019-12-30,255.35,255.7,252.1621
2019-12-31,254.3,256.0,251.1252
2020-01-01,254.25,254.95,251.0758
2020-01-02,256.35,255.4,253.1496
2020-01-03,260.0,257.0,256.7541
2020-01-06,255.0,259.5,251.8165
2020-01-07,257.05,256.3,253.8409
2020-01-08,258.45,256.6,255.2234
2020-01-09,258.45,260.0,255.2234
2020-01-10,258.15,258.9,254.9272
2020-01-13,256.55,258.0,253.3471
2020-01-14,257.05,256.55,253.8409
2020-01-15,262.75,257.05,259.4697
2020-01-16,270.2,262.8,266.8267
2020-01-17,269.15,271.9,265.7898
2020-01-20,266.95,269.1,263.6173
2020-01-21,268.35,266.0,264.9998
2020-01-22,269.2,268.5,265.8392
2020-01-23,269.45,269.2,266.0861
2020-01-24,272.15,269.5,268.7524
2020-01-27,273.35,270.1,269.9374
2020-01-28,272.4,274.75,268.9993
2020-01-29,273.5,273.0,270.0855
2020-01-30,268.4,274.0,265.0492
2020-01-31,265.55,268.2,262.2348
2020-02-01,260.35,265.9,257.0997
2020-02-03,260.4,258.8,257.1491
2020-02-04,264.15,260.6,260.8522
2020-02-05,271.65,266.4,268.2586
2020-02-06,273.1,274.2,269.6905
2020-02-07,275.2,274.0,271.7643
2020-02-10,278.7,275.5,275.2206
2020-02-11,274.6,279.0,271.1718
2020-02-12,271.8,276.05,268.4067
2020-02-13,268.8,270.4,265.4442
2020-02-14,270.0,270.3,266.6292
2020-02-17,266.35,271.3,263.0248
2020-02-18,268.0,266.6,264.6542
2020-02-19,275.9,268.25,272.4556
2020-02-20,279.25,276.0,275.7637
2020-02-24,274.9,277.0,271.468
2020-02-25,272.2,276.0,268.8017
2020-02-26,262.85,270.2,259.5685
2020-02-27,261.45,261.8,258.186
2020-02-28,260.05,258.45,256.8034
2020-03-02,250.15,260.05,247.027
2020-03-03,260.35,249.3,257.0997
2020-03-04,255.8,262.0,252.6065
2020-03-05,264.05,256.8,260.7535
2020-03-06,266.1,259.95,262.7779
2020-03-09,256.2,264.9,253.0015
2020-03-11,258.1,258.55,254.8778
2020-03-12,236.9,250.8,233.9424
2020-03-13,251.55,219.0,248.4096
2020-03-16,249.35,247.0,246.237
2020-03-17,262.7,249.3,259.4203
2020-03-18,258.1,265.0,254.8778
2020-03-19,245.85,245.0,242.7807
2020-03-20,285.8,252.0,282.232
2020-03-23,280.35,288.05,280.35
2020-03-24,278.45,297.0,278.45
2020-03-25,263.7,270.0,263.7
2020-03-26,256.85,267.1,256.85
2020-03-27,252.7,261.0,252.7
2020-03-30,252.15,252.0,252.15
2020-03-31,267.25,258.0,267.25
2020-04-01,263.85,270.0,263.85
2020-04-03,274.6,263.85,274.6
2020-04-07,312.35,302.05,312.35
2020-04-08,349.85,334.0,349.85
2020-04-09,351.1,373.0,351.1
2020-04-13,353.75,364.9,353.75
2020-04-15,339.1,354.5,339.1
2020-04-16,343.55,336.0,343.55
2020-04-17,333.8,349.0,333.8
2020-04-20,333.2,340.0,333.2
2020-04-21,344.2,329.75,344.2
2020-04-22,331.4,340.0,331.4
2020-04-23,331.45,332.2,331.45
2020-04-24,336.95,333.25,336.95
2020-04-27,333.85,330.3,333.85
2020-04-28,325.95,335.1,325.95
2020-04-29,326.7,325.0,326.7
2020-04-30,323.95,330.5,323.95
2020-05-04,330.2,323.95,330.2
2020-05-05,326.1,336.0,326.1
2020-05-06,326.9,328.95,326.9
2020-05-07,321.2,328.15,321.2
2020-05-08,321.25,323.5,321.25
2020-05-11,328.4,332.8,328.4
2020-05-12,323.7,325.95,323.7
2020-05-13,324.95,326.75,324.95
2020-05-14,336.85,323.1,336.85
2020-05-15,332.2,340.0,332.2
2020-05-18,323.95,332.5,323.95
2020-05-19,325.9,326.05,325.9
2020-05-20,337.8,326.8,337.8
2020-05-21,344.35,339.5,344.35
2020-05-22,346.7,346.0,346.7
2020-05-26,338.3,348.0,338.3
2020-05-27,337.6,339.8,337.6
2020-05-28,338.1,336.6,338.1
2020-05-29,344.6,341.95,344.6
2020-06-01,349.55,345.9,349.55
2020-06-02,353.05,350.9,353.05
2020-06-03,353.8,355.55,353.8
2020-06-04,362.7,358.0,362.7
2020-06-05,359.7,364.85,359.7
