date,close,open,adj_close
2019-11-18,7098.45,7150.0,7098.45
2019-11-19,7045.45,7146.0,7045.45
2019-11-20,7152.75,7120.0,7152.75
2019-11-21,7019.05,7150.0,7019.05
2019-11-22,7060.45,7034.0,7060.45
2019-11-25,7236.1,7075.2,7236.1
2019-11-26,7125.0,7238.0,7125.0
2019-11-27,7294.4,7166.6,7294.4
2019-11-28,7261.25,7299.8,7261.25
2019-11-29,7245.85,7254.0,7245.85
2019-12-02,7139.35,7291.0,7139.35
2019-12-03,7138.8,7142.65,7138.8
2019-12-04,7076.1,7129.8,7076.1
2019-12-05,7012.85,7090.0,7012.85
2019-12-06,6886.7,7012.85,6886.7
2019-12-09,6994.75,7007.0,6994.75
2019-12-10,6963.65,7019.0,6963.65
2019-12-11,6993.2,7000.0,6993.2
2019-12-12,6999.8,7030.4,6999.8
2019-12-13,7214.95,7043.95,7214.95
2019-12-16,7140.05,7240.0,7140.05
2019-12-17,7195.15,7209.9,7195.15
2019-12-18,7240.65,7220.0,7240.65
2019-12-19,7240.65,7248.95,7240.65
2019-12-20,7261.5,7240.65,7261.5
2019-12-23,7360.9,7275.0,7360.9
2019-12-24,7327.8,7397.0,7327.8
2019-12-26,7240.9,7334.0,7240.9
2019-12-27,7344.9,7268.0,7344.9
2019-12-30,7416.25,7378.0,7416.25
2019-12-31,7368.6,7412.5,7368.6
2020-01-01,7311.7,7377.0,7311.7
2020-01-02,7329.85,7327.6,7329.85
2020-01-03,7254.25,7328.95,7254.25
2020-01-06,7042.4,7200.0,7042.4
2020-01-07,7073.6,7100.0,7073.6
2020-01-08,7035.2,7060.0,7035.2
2020-01-09,7227.9,7140.0,7227.9
2020-01-10,7330.5,7261.4,7330.5
2020-01-13,7352.7,7332.0,7352.7
2020-01-14,7386.8,7355.0,7386.8
2020-01-15,7482.95,7388.95,7482.95
2020-01-16,7462.65,7456.5,7462.65
2020-01-17,7520.15,7469.0,7520.15
2020-01-20,7449.6,7521.25,7449.6
2020-01-21,7302.65,7411.5,7302.65
2020-01-22,7135.6,7340.0,7135.6
2020-01-23,7147.1,7145.4,7147.1
2020-01-24,7128.45,7148.8,7128.45
2020-01-27,7148.8,7101.5,7148.8
2020-01-28,6997.05,7179.95,6997.05
2020-01-29,7010.3,7010.0,7010.3
2020-01-30,7020.45,7020.0,7020.45
2020-01-31,6913.5,7035.0,6913.5
2020-02-01,6812.65,6915.0,6812.65
2020-02-03,7011.3,6780.0,7011.3
2020-02-04,7199.6,7020.0,7199.6
2020-02-05,7040.9,7215.0,7040.9
2020-02-06,7021.6,7075.0,7021.6
2020-02-07,6971.75,7039.0,6971.75
2020-02-10,6892.9,6975.0,6892.9
2020-02-11,7033.75,6950.0,7033.75
2020-02-12,7043.3,7056.1,7043.3
2020-02-13,7005.05,7050.0,7005.05
2020-02-14,6913.8,7000.05,6913.8
2020-02-17,6906.75,6920.0,6906.75
2020-02-18,6781.1,6925.0,6781.1
2020-02-19,6756.6,6850.0,6756.6
2020-02-20,6757.6,6761.0,6757.6
2020-02-24,6470.4,6710.0,6470.4
2020-02-25,6414.55,6505.4,6414.55
2020-02-26,6234.85,6350.0,6234.85
2020-02-27,6289.8,6230.0,6289.8
2020-02-28,6283.1,6163.05,6283.1
2020-03-02,6285.15,6400.95,6285.15
2020-03-03,6386.05,6318.0,6386.05
2020-03-04,6384.35,6390.0,6384.35
2020-03-05,6365.95,6411.9,6365.95
2020-03-06,6445.95,6196.4,6445.95
2020-03-09,6201.1,6301.0,6201.1
2020-03-11,6146.3,6160.0,6146.3
2020-03-12,5643.15,5939.3,5643.15
2020-03-13,5838.6,5325.2,5838.6
2020-03-16,5480.25,5638.6,5480.25
2020-03-17,5603.95,5502.0,5603.95
2020-03-18,5352.65,5671.0,5352.65
2020-03-19,4819.55,4870.0,4819.55
2020-03-20,5079.2,4869.0,5079.2
2020-03-23,4220.35,4575.0,4220.35
2020-03-24,4486.45,4341.0,4486.45
2020-03-25,5005.95,4439.0,5005.95
2020-03-26,4878.0,5024.45,4878.0
2020-03-27,4646.1,5100.0,4646.1
2020-03-30,4328.45,4587.45,4328.45
2020-03-31,4288.3,4450.0,4288.3
2020-04-01,4246.35,4290.0,4246.35
2020-04-03,4011.5,4250.0,4011.5
2020-04-07,4553.65,4150.0,4553.65
2020-04-08,4698.1,4406.5,4698.1
2020-04-09,5326.65,4794.45,5326.65
2020-04-13,5283.15,5285.0,5283.15
2020-04-15,5094.3,5307.5,5094.3
2020-04-16,5130.8,5017.0,5130.8
2020-04-17,5505.0,5325.0,5505.0
2020-04-20,5331.35,5512.0,5331.35
2020-04-21,5001.1,5131.3,5001.1
2020-04-22,5180.85,5009.0,5180.85
2020-04-23,5156.35,5169.0,5156.35
2020-04-24,5045.65,5100.0,5045.65
2020-04-27,5056.35,5150.1,5056.35
2020-04-28,5052.7,5090.0,5052.7
2020-04-29,5068.45,5100.0,5068.45
2020-04-30,5358.8,5122.0,5358.8
2020-05-04,4886.3,5096.0,4886.3
2020-05-05,4829.85,4995.0,4829.85
2020-05-06,4843.25,4841.2,4843.25
2020-05-07,4749.3,4899.5,4749.3
2020-05-08,4654.15,4874.0,4654.15
2020-05-11,4937.8,4750.0,4937.8
2020-05-12,4951.3,4914.0,4951.3
2020-05-13,5036.1,5250.0,5036.1
2020-05-14,5114.05,4905.0,5114.05
2020-05-15,5100.4,5110.0,5100.4
2020-05-18,4720.95,5080.4,4720.95
2020-05-19,4805.3,4842.0,4805.3
2020-05-20,4891.95,4754.0,4891.95
2020-05-21,5050.1,4890.0,5050.1
2020-05-22,5134.3,5010.0,5134.3
2020-05-26,5246.15,5200.0,5246.15
2020-05-27,5244.4,5270.0,5244.4
2020-05-28,5468.35,5267.0,5468.35
2020-05-29,5610.8,5375.0,5610.8
2020-06-01,5793.6,5690.0,5793.6
2020-06-02,5690.1,5797.75,5690.1
2020-06-03,5624.0,5730.0,5624.0
2020-06-04,5690.2,5658.0,5690.2
2020-06-05,5746.2,5728.3,5746.2
2020-06-08,5734.8,5850.0,5734.8
2020-06-09,5662.3,5754.0,5662.3
2020-06-10,5675.6,5655.0,5675.6
2020-06-11,5426.15,5637.0,5426.15
2020-06-12,5561.75,5201.0,5561.75
2020-06-15,5475.75,5520.0,5475.75
2020-06-16,5502.2,5590.0,5502.2
2020-06-17,5726.2,5445.0,5726.2
2020-06-18,5714.4,5695.0,5714.4
2020-06-19,5897.35,5751.0,5897.35
2020-06-22,5896.0,5900.0,5896.0
2020-06-23,5886.5,5900.0,5886.5
2020-06-24,5755.35,5938.0,5755.35
2020-06-25,5762.3,5677.0,5762.3
2020-06-26,5754.9,5800.0,5754.9
2020-06-29,5678.7,5730.0,5678.7
2020-06-30,5838.3,5750.0,5838.3
2020-07-01,5803.1,5838.3,5803.1
2020-07-02,5948.45,5850.0,5948.45
2020-07-03,5932.1,5948.45,5932.1
2020-07-06,6123.6,5963.45,6123.6
2020-07-07,6226.75,6140.0,6226.75
2020-07-08,6044.4,6226.75,6044.4
2020-07-09,6002.35,6080.0,6002.35
2020-07-10,5955.65,5980.0,5955.65
2020-07-13,5988.85,6000.0,5988.85
2020-07-14,5771.75,5951.0,5771.75
2020-07-15,5801.3,5810.0,5801.3
2020-07-16,5875.35,5809.0,5875.35
2020-07-17,5919.5,5898.0,5919.5
2020-07-20,5867.5,5935.0,5867.5
2020-07-21,6130.85,5919.5,6130.85
2020-07-22,6003.4,6117.0,6003.4
2020-07-23,6065.95,6013.0,6065.95
2020-07-24,6000.7,6010.0,6000.7
2020-07-27,6043.3,6008.0,6043.3
2020-07-28,6282.8,6050.0,6282.8
2020-07-29,6185.15,6269.95,6185.15
2020-07-30,6265.4,6184.05,6265.4
2020-07-31,6262.75,6265.0,6262.75
2020-08-03,6165.2,6380.0,6165.2
2020-08-04,6358.95,6199.0,6358.95
2020-08-05,6526.25,6388.9,6526.25
2020-08-06,6555.75,6534.95,6555.75
2020-08-07,6679.0,6498.0,6679.0
2020-08-10,6608.9,6690.0,6608.9
2020-08-11,6649.2,6665.0,6649.2
2020-08-12,6730.3,6609.95,6730.3
2020-08-13,6731.65,6729.95,6731.65
2020-08-14,6588.2,6740.0,6588.2
2020-08-17,6768.4,6660.0,6768.4
2020-08-18,6893.1,6768.4,6893.1
2020-08-19,6990.3,6924.0,6990.3
2020-08-20,6974.7,6891.1,6974.7
2020-08-21,6973.0,7048.0,6973.0
2020-08-24,7082.5,6985.0,7082.5
2020-08-25,7109.95,7100.0,7109.95
2020-08-26,7008.65,7110.0,7008.65
2020-08-27,7098.0,7043.0,7098.0
2020-08-28,7104.1,7125.0,7104.1
2020-08-31,6839.95,7138.0,6839.95
2020-09-01,6905.65,6860.45,6905.65
2020-09-02,6920.75,6905.5,6920.75
2020-09-03,7072.6,6925.0,7072.6
2020-09-04,7190.1,6985.0,7190.1
2020-09-07,7209.15,7225.0,7209.15
2020-09-08,7224.0,7220.0,7224.0
2020-09-09,7215.25,7200.0,7215.25
2020-09-10,7231.65,7264.0,7231.65
2020-09-11,7193.6,7279.95,7193.6
2020-09-14,7128.85,7219.0,7128.85
2020-09-15,7052.8,7164.0,7052.8
2020-09-16,7057.95,7074.0,7057.95
2020-09-17,7085.85,7049.5,7085.85
2020-09-18,6964.75,7148.0,6964.75
2020-09-21,6626.95,6964.75,6626.95
2020-09-22,6440.55,6675.0,6440.55
2020-09-23,6501.3,6462.0,6501.3
2020-09-24,6297.7,6435.0,6297.7
2020-09-25,6497.7,6395.0,6497.7
2020-09-28,6703.0,6579.0,6703.0
2020-09-29,6742.75,6749.0,6742.75
2020-09-30,6743.45,6710.0,6743.45
2020-10-01,6796.3,6838.2,6796.3
2020-10-05,6818.85,6865.0,6818.85
2020-10-06,6892.4,6858.0,6892.4
2020-10-07,7046.9,6920.0,7046.9
2020-10-08,7079.85,7090.0,7079.85
2020-10-09,7062.4,7060.0,7062.4
2020-10-12,7136.65,7110.0,7136.65
2020-10-13,7032.9,7135.0,7032.9
2020-10-14,7002.35,7040.0,7002.35
2020-10-15,6892.6,7029.0,6892.6
2020-10-16,6894.9,6895.0,6894.9
2020-10-19,6851.95,6975.0,6851.95
2020-10-20,6844.6,6817.0,6844.6
2020-10-21,6861.85,6904.0,6861.85
2020-10-22,6811.55,6828.0,6811.55
2020-10-23,7103.25,6858.0,7103.25
2020-10-26,7054.8,7100.0,7054.8
2020-10-27,7158.4,7067.0,7158.4
2020-10-28,7186.05,7194.95,7186.05
2020-10-29,7117.7,7114.0,7117.7
2020-10-30,6965.15,7079.05,6965.15
2020-11-02,6868.35,7044.9,6868.35
2020-11-03,6913.35,6940.0,6913.35
2020-11-04,6954.05,6913.35,6954.05
2020-11-05,7092.8,7020.0,7092.8
2020-11-06,6907.6,7092.0,6907.6
2020-11-09,6872.15,6989.95,6872.15
2020-11-10,6793.45,6973.1,6793.45
2020-11-11,6857.35,6859.0,6857.35
2020-11-12,6836.85,6857.0,6836.85
2020-11-13,6809.25,6880.0,6809.25
2020-11-14,6852.25,6850.0,6852.25
